,document_id,text,ner,ner_type,ner_begin,ner_end,sentiment
594,52613,IVICA KOSTELIĆ KREĆE U VELIKU AVANTURU 'Vrijeme je za nove izazove',IVICA KOSTELIĆ,PER,0,14,Sentiment - POZ
595,60249,Grlić Radman: ‘EU mora poslati snažnu poruku onima koji koče izbornu reformu u BiH‘,EU,ORG,15,17,Sentiment - NEUTR
596,14958,Ukrajinci 'zavlače' pregovore?,Ukrajinci,PER,0,9,Sentiment - NEG
597,58383,Obilježena 13. obljetnica otkako su se lipicanci vratili iz Srbije u Lipik,Srbije,LOC,60,66,Sentiment - NEUTR
598,99490,Plenković: Skup u Bratislavi važan da se ponovi potreba smanjivanja nejednakosti u EU-u,Plenković,PER,0,9,Sentiment - NEUTR
599,113689,Uzbuna u Madridu; vodeća momčad španjolske nogometne lige morala otkazati trening,Madridu,LOC,9,16,Sentiment - NEUTR
600,128152,Branitelji se povlače iz Savske. Glogoški: S današnjim danom odlučili smo prekinuti prosvjed!,Glogoški,PER,33,41,Sentiment - NEUTR
601,85318,"Zgrabljić Rotar protiv ostavki na HRT-u, Luks za njih",Luks,PER,41,45,Sentiment - NEUTR
602,1066,Prosinečki: Ma kakva skupina smrti! Ovo je grupa za prolaz,Prosinečki,PER,0,10,Sentiment - NEUTR
603,89355,Navijačka tučnjava u Osijeku,Osijeku,LOC,21,28,Sentiment - NEUTR
604,22637,Srbija će Čilića i društvo dočekati u Kraljevu,Srbija,LOC,0,6,Sentiment - NEUTR
605,33161,Citroën i Peugeot idu na Daciu,Citroën,ORG,0,7,Sentiment - NEUTR
606,82113,"Vučić zavapio da će iduća zima biti najteža u zadnjih 70 godina, ali i najavio skok u odijelu u bazen na Tašmajdanu ako Srbija dobije jedan posao...",Vučić,PER,0,5,Sentiment - NEG
607,38338,RAZDOR U ŠIBENIKU U klubu tvrde da nisu dali glas Šukeru?!,Šukeru,PER,50,56,Sentiment - NEG
608,4178,Leo Messi pomaže pedijatriji u Travniku!,Travniku,LOC,31,39,Sentiment - NEUTR
609,61399,Dragan Vulin kandidat za novog predsjednika HDSSB-a – narod.hr,HDSSB-,ORG,44,50,Sentiment - NEUTR
610,97440,"Žene u Saudijskoj Arabiji prvi put za volanom: Čudno se osjećam, tako sam sretna",Saudijskoj Arabiji,LOC,7,25,Sentiment - POZ
611,83321,Nakamuru oduševio doček navijača Espanyola,Espanyola,ORG,33,42,Sentiment - POZ
612,15636,Najljepši dar za Božić: Djevojčica Ana Rita dobit će lijek Spinrazu,Božić,MISC,17,22,Sentiment - POZ
613,50647,OBJAVLJEN POPIS Ovo su najpoželjniji poslodavci u Hrvatskoj,Hrvatskoj,LOC,50,59,Sentiment - NEUTR
614,94622,Ovo su naj potezi košarkaških kvalifikacija za SP koji su zapalili internet,SP,MISC,47,49,Sentiment - NEUTR
615,52268,"NAGODIO SE BIVŠI MUŽ INDIRE IZ COLONIJE Narcis Mujkić priznao da je izvlačio novac iz poznate tvrtke, dobio uvjetnu kaznu",COLONIJE,ORG,31,39,Sentiment - NEUTR
616,45463,Xavi: Villarreal nije zaslužio izgubiti. Imali smo sreće,Villarreal,ORG,6,16,Sentiment - POZ
617,52446,"'PRATNJU BIH VRLO RADO IZBJEGAO DA SAM MOGAO' Reiner odgovorio kritičarima, napali ga i iz Mosta",Mosta,ORG,91,96,Sentiment - NEG
618,131470,Ukinuta blokada Europskog parlamenta nakon pucnjave u Strasbourgu,Strasbourgu,LOC,54,65,Sentiment - NEUTR
619,25529,Dinamo dobio tvrdi Inter,Inter,ORG,19,24,Sentiment - POZ
620,58244,"Video: Lazio krenuo pobjedom, veliki preokret Beneventa, golijada u okršaju Atalante i Torina",Beneventa,ORG,46,55,Sentiment - POZ
621,54827,NOVI POTRES I MUČNE SCENE NAKON DEBAKLA NA MAKSIMIRU Mario Cvitanović više nije trener Dinama: 'Ovo je najmučniji dan u cijelom mom životu!',Dinama,ORG,87,93,Sentiment - NEUTR
622,118226,Iz MUP-a objavili: Hrvatski građani mogli bi bez viza u SAD do kraja godine,MUP,ORG,3,6,Sentiment - NEUTR
623,27756,EP za smanjenje stakleničkih plinova za 60 posto do 2030. - N1,EP,ORG,0,2,Sentiment - POZ
624,3899,Bugarska provodi seriju vojnih vježbi na granici s Makedonijom,Makedonijom,LOC,51,62,Sentiment - NEUTR
625,1609,Mahali zastavama Palestine: 'Odlučujemo o kazni za Island',Island,LOC,51,57,Sentiment - NEG
626,86654,"Petrokemija u gubitku od 54,8 milijuna kuna",Petrokemija,ORG,0,11,Sentiment - NEG
627,41268,"BMW-om pomeo novi McLaren ispred salona, šteta je stravična",McLaren,ORG,18,25,Sentiment - NEUTR
628,124490,"Portret tjedna/Davor Ivo Stier (HDZ), zastupnik EU parlamenta: Oskarovska preobrazba rigidnog desničara s ustaškim naslijeđem",EU,ORG,48,50,Sentiment - NEUTR
629,22288,Davor Miličević: Županja se želi turistički razvijati i zadržati mlade,Davor Miličević,PER,0,15,Sentiment - NEUTR
630,60502,"‘BiH ne prijeti novi rat, ali politička kriza je duboka i mora se okončati. A imam poruku i za Dodika...‘",Dodika,PER,95,101,Sentiment - NEG
631,78561,Ministar Božinović potvrdio da koalicija s Bandićem na državnoj razini ide dalje,Božinović,PER,9,18,Sentiment - NEUTR
632,77994,Tri finala na Svjetskom kupu u Bakuu: Srbić srebrni na svojoj najjačoj spravi,Svjetskom kupu,MISC,14,28,Sentiment - NEUTR
633,18354,Francuski premijer Castex traži da Parižani nose maske na otvorenom - Dnevno.hr,Parižani,PER,35,43,Sentiment - NEUTR
634,11964,U Dubrovniku predstavljen rukopis iz 13. stoljeća!,Dubrovniku,LOC,2,12,Sentiment - NEUTR
635,95805,Kate Middleton izgleda sjajno u casual tamnozelenom kaputu,Kate Middleton,PER,0,14,Sentiment - POZ
636,88433,Ovo je nova Canonova serija imageRUNNER,Canonova,ORG,12,20,Sentiment - NEUTR
637,137864,Treneru Hajduka nije lako prije derbija s Rijekom: Bit će bez jednog od najboljih igrača,Hajduka,ORG,8,15,Sentiment - NEUTR
638,78887,Frontmen Hladnog piva želi biti saborski zastupnik: Mile Kekin kandidirao se na listi platforme Možemo koju nosi Rada Borić,Mile Kekin,PER,52,62,Sentiment - NEUTR
639,40314,Britanska mornarica počela pratiti svoje trgovačke brodove kroz Hormuški tjesnac,Hormuški tjesnac,LOC,64,80,Sentiment - NEUTR
640,113718,Zagrebački CC Real preuzeo upravljanje najvećim trgovačkim centrom u Istri,Istri,LOC,69,74,Sentiment - NEUTR
641,108268,"Tomašević: Zagreb u ruševinama, a premijer ispred obnove stavlja interese HDZ-a",Tomašević,PER,0,9,Sentiment - NEUTR
642,49019,Vrh HDZ-a na meti USKOK-a zbog CRNIH FONDOVA: U tajnom sefu 9 mjeseci skrivali 4 milijuna kuna,USKOK,ORG,18,23,Sentiment - NEUTR
643,136828,"Crkve u Austriji izvjesile dugine zastave u znak potpore LGBT zajednici, mnoge spaljene",Austriji,LOC,8,16,Sentiment - NEUTR
644,28917,"Nakon sinoćnjeg kod Zagreba, još dva potresa u Hrvatskoj!",Hrvatskoj,LOC,47,56,Sentiment - NEUTR
645,75496,U Berlinu i Londonu stotine ljudi na prosvjedima zbog ubojstva Georgea Floyda,Londonu,LOC,12,19,Sentiment - NEUTR
646,16136,RB Leipzig se novom pobjedom približio plasmanu u Ligu prvaka,RB Leipzig,ORG,0,10,Sentiment - POZ
647,129044,"Ovo je mali restoran s dušom, ali mene duša boli zbog osiromašene i sve praznije Slavonije",Slavonije,LOC,81,90,Sentiment - NEG
648,12577,Milanović: Netko je namjerno propuštao ovršiti predmete u korist države!,Milanović,PER,0,9,Sentiment - NEUTR
649,53990,ATMOSFERA NA ULICAMA CARDIFFA Zagrijavanje za finale Lige prvaka,Lige prvaka,MISC,53,64,Sentiment - POZ
650,35113,"Hrvatska Meksiko u prijateljskima, Meksiko Hrvatsku na Svjetskim prvenstvima",Meksiko,LOC,35,42,Sentiment - NEUTR
651,24652,U pucnjavi u noćnom klubu u Brazilu 14 mrtvih,Brazilu,LOC,28,35,Sentiment - NEUTR
652,40246,Kawhi Leonard suzio izbor na dvije opcije. Odluku neće donijeti danas,Kawhi Leonard,PER,0,13,Sentiment - NEUTR
653,48698,Sve je dogovoreno! Samuel Eto'o potpisuje za Anži u slijedeća dva dana,Samuel Eto'o,PER,19,31,Sentiment - POZ
654,35662,"Milanović: Ne znam zašto informatika nije obavezni predmet, sram me to reći",Milanović,PER,0,9,Sentiment - NEUTR
655,62210,"Jedrenje: Kljaković Gašpić 4., Vujasinović 5. nakon prvog dana na SP klase Finn – narod.hr",Kljaković Gašpić,PER,10,26,Sentiment - NEUTR
656,114583,[VIDEO/FOTO] Rijeka je preokretom u Koprivnici napokon prekinula crni niz bez pobjede te na ljestvici preskočila Hajduk...,Rijeka,ORG,13,19,Sentiment - POZ
657,97504,Svi se pitaju samo jedno: jesu li Mbappe i 'tricolori' upravo Messija ispratili u mirovinu?,tricolori,ORG,44,53,Sentiment - NEUTR
658,79958,"Miami zaustavio Utah, Bogdanović solidan: Heat predvodili odlični Butler i Dragić, Adebayo dominirao pod obručima",Utah,ORG,16,20,Sentiment - NEUTR
659,58358,Oduševio u debiju za Vatrene pa poručio: ‘Nisam imao straha! Hvala izborniku na pruženoj prilici...‘,Vatrene,ORG,21,28,Sentiment - POZ
660,26778,Pomor pčela ugrozio proizvodnju meda u Francuskoj,Francuskoj,LOC,39,49,Sentiment - NEUTR
661,53510,"TURSKA KONAČNO IDENTIFICIRALA NAPADAČA NA NOĆNI KLUB Traje velika potraga za teroristom, ali ministar priznao da im ISIS nije prioritet",ISIS,ORG,116,120,Sentiment - NEG
662,88235,Jannis Kounellis u Laubi krajem studenog,Laubi,ORG,19,24,Sentiment - NEUTR
663,56289,NA DAN VELIKOG MODRIĆEVOG JUBILEJA U MADRIDU OSTALI ŠOKIRANI 'Realov predsjednik ovakvu je ponudu za Hrvata smatrao ludom',Realov,ORG,62,68,Sentiment - NEG
664,131273,Ćorić u najvećem finalu karijere traži prvu pobjedu protiv Đokovića,Đokovića,PER,59,67,Sentiment - NEUTR
665,68862,Bijelu kuću gradili robovi!,Bijelu kuću,ORG,0,11,Sentiment - NEG
666,2387,Škoti u euforiji: 'Dajte nam tu Srbiju!' I vi ste poželjeli susjede,Škoti,PER,0,5,Sentiment - POZ
667,119764,Marin Čilić donio pobjednički bod protiv Australije u meču punom preokreta,Australije,ORG,41,51,Sentiment - NEUTR
668,80123,Pogledajte prekrasne prizore bure na Korčuli,Korčuli,LOC,37,44,Sentiment - NEUTR
669,17358,Odlične vijesti za Vatrene! Gibon Kent prognozirao pobjedu Hrvatske nad Škotskom,Hrvatske,LOC,59,67,Sentiment - POZ
670,104231,'Kakav dan': Edinburgh poplavio u masovnom maršu za neovisnost Škotske,Edinburgh,LOC,13,22,Sentiment - POZ
671,35835,Baždarević pozvao Sušića i Vršajevića za Izrael,Baždarević,PER,0,10,Sentiment - NEUTR
672,111996,"Will Smith predstavio trailer reuniona 'Princa iz Bel Aira', a poznat je i datum izlaska",Will Smith,PER,0,10,Sentiment - NEUTR
673,111161,Navaljni u intervjuu Bildu: Gerharda Schroedera plaća Putin,Navaljni,PER,0,8,Sentiment - NEUTR
674,65639,Crnogorci slave prvu pobjedu i to protiv Srbije: 'Pokazali smo kako se netko bori za svoju državu' – narod.hr,Crnogorci,PER,0,9,Sentiment - POZ
675,113307,Vedran Ćorluka pokazao novu fotografiju svog sinčića s još jednim preslatkim članom obitelji,Vedran Ćorluka,PER,0,14,Sentiment - POZ
676,116085,Promocija zbirke drama '4 drame' u Teatru &TD,4 drame,MISC,24,31,Sentiment - NEUTR
677,25882,Vučić održao sastanak oko Agrokora i donio 5 zaključaka,Vučić,PER,0,5,Sentiment - NEUTR
678,41778,"Bernardić: Restart koalicija je svakim danom sve jača, a HDZ je ostao sam",Restart koalicija,ORG,11,28,Sentiment - POZ
679,110685,Odluka o izboru koncesionara za Zagreb Deep Sea terminal u Rijeci odgođena do kraja godine,Rijeci,LOC,59,65,Sentiment - NEUTR
680,23587,"“Modri” slave, tuga u Vinkovcima",Vinkovcima,LOC,22,32,Sentiment - NEUTR
681,77588,"Igor Meić, komunikacijski menadžer, protukandidat je Jošku Šupi u unutarstranačkoj izbornoj utrci za predsjednika županijskih socijaldemokrata: Nema nam boljitka dok se ne promijene i HDZ i SDP",HDZ,ORG,184,187,Sentiment - NEG
682,32591,Španjolska izbacila Grčku za četvrtfinale protiv Srbije,Srbije,LOC,49,55,Sentiment - NEUTR
683,1550,'Odlučio krenuti dalje': Dražen Čuček dao je otkaz u Komediji,Komediji,ORG,53,61,Sentiment - NEG
684,41720,Požar na Braču i jutros gasio avion Hrvatske vojske,Braču,LOC,9,14,Sentiment - NEUTR
685,91903,EU staje na kraj štetnim silikonima za grudi i otrovnim umjetnim kukovima,EU,ORG,0,2,Sentiment - POZ
686,66210,"Započeo je volonterski projekt „72 sata bez kompromisa"" – narod.hr",72 sata bez kompromisa,MISC,32,54,Sentiment - POZ
687,129918,Vrhovni sud prihvatio reviziju Udruge Franak i ukinuo presudu Visokog trgovačkog suda,Vrhovni sud,ORG,0,11,Sentiment - NEUTR
688,87950,Lovren donirao polovicu potrebnog novca za operaciju bebe,Lovren,PER,0,6,Sentiment - POZ
689,122784,"Drugog dana svjedočenja Depp optužio Amber Heard za nasilje: 'Nekada je započelo šamarom, ponekad naguravanjem...'",Depp,PER,24,28,Sentiment - NEUTR
690,103308,Zbog nove žalbe Strabaga opet se odgađa početak gradnje pristupnih cesta za Pelješki most,Strabaga,ORG,16,24,Sentiment - NEG
691,43350,"Ovaj profesor je prijavio spolno uznemiravanje na Veterini: ""Izašle su gadne stvari""",Veterini,ORG,50,58,Sentiment - NEG
692,20397,Možda se Milošević ubio,Milošević,PER,9,18,Sentiment - NEG
693,33877,"Vaterpolski dream team Balkana stvara se u Kragujevcu: Burić, Udovičić, Filipović...",Udovičić,PER,62,70,Sentiment - POZ
694,73237,Zoran Mamić zaželio elitu: 'Bilo bi lijepo kad bismo dobili Bayern i Real',Zoran Mamić,PER,0,11,Sentiment - NEUTR
695,41132,"Ajaxov trener kritizira Barcelonu: ""On nije golgeter. Treba raditi druge stvari""",Ajaxov,ORG,0,6,Sentiment - NEUTR
696,46819,Starbucks napustio Rusiju,Starbucks,ORG,0,9,Sentiment - NEUTR
697,46767,Izetbegović: Drska je izjava ruskog veleposlanika da BiH ne bi trebala ući u EU,Izetbegović,PER,0,11,Sentiment - NEUTR
698,20556,Palestina će biti država,Palestina,LOC,0,9,Sentiment - POZ
699,4778,Rafael Nadal donio odluku o nastupu na Olimpijskim igrama,Rafael Nadal,PER,0,12,Sentiment - NEUTR
700,81196,"Stiže konkurencija ‘Masterchefu‘, uzbuđenje na setu ‘3, 2,1 - ho ho ho‘, Pažanin otkriva: Marijana je ludilo!, Splićanka se smije: Željni smo, pa smo najbolja verzija sebe!",Splićanka,PER,111,120,Sentiment - POZ
701,112096,Prošlo je 15 godina otkako je Reese Witherspoon snimila ulogu života i osvojila Oscara; evo kako je najpoznatija holivudska plavuša tada izgledala,Oscara,MISC,80,86,Sentiment - POZ
702,65887,PSG u akciji: Hoće li UEFA suspendirati Neymara i hoće li se veliko finale Lige prvaka igrati bez jednog od najboljih igrača svijeta? – narod.hr,Neymara,PER,40,47,Sentiment - POZ
703,44806,Pogledajte kako se Michael Jordan zabavlja na Prukljanskom jezeru,Michael Jordan,PER,19,33,Sentiment - POZ
704,15269,Macron: Francuska neće priznati rusko pripojenje Krima,Macron,PER,0,6,Sentiment - NEUTR
705,137534,"Ukrajina je žrtva sukoba Rusije i NATO-a, a najkontroverzniju ulogu imala je Angela Merkel",Rusije,LOC,25,31,Sentiment - NEG
706,42237,"Tučnjava, palež, rušenje: Žestok sukob navijača Veleža i Zrinjskog uoči derbija",Veleža,ORG,48,54,Sentiment - NEG
707,109690,"Dramatično upozorenje iz Tokija: Ako se situacija ne popravi, ništa od Olimpijskih igara",Olimpijskih igara,MISC,71,88,Sentiment - NEUTR
708,34665,"Objavljena lista depresivnih zemalja: Hrvatska visoko na listi uz Ruandu, Bocvanu i Gabon",Bocvanu,LOC,74,81,Sentiment - NEG
709,60578,"Atraktivna Severina objavila novi hit: ‘Kraljica se vraća na tron, fantastično!‘",Severina,PER,11,19,Sentiment - POZ
710,96795,"Iran prijeti da će Washington ""kao nikad"" požaliti ako istupi iz nuklearnog sporazuma",Washington,LOC,19,29,Sentiment - NEG
711,109840,Ciro Immobile dva gola do pothvata za koji se mislilo da će dugo trajati; Lazijev napadač može u Napulju srušiti omraženog Gonzala Higuaina,Gonzala Higuaina,PER,123,139,Sentiment - NEG
712,52346,"RADIMIR ČAČIĆ 'Prvo ću dati podršku koaliciji Hrvatska raste, ali ako do dogovora ne dođe, spreman sam podržati i drugu opciju'",Hrvatska raste,ORG,46,60,Sentiment - POZ
713,67664,Povratnički koncert Nole u Arsenalu,Nole,ORG,20,24,Sentiment - NEUTR
714,94379,"Twitter u novom vodiču: 'Ako se ovako ponašate, letite van'",Twitter,ORG,0,7,Sentiment - NEG
715,18171,Dama iz centra Zagreba u odvažnoj majici za isticanje struka koja će biti hit jeseni,Zagreba,LOC,15,22,Sentiment - NEUTR
716,43288,"Počinju isplate pomoći Grada Zagreba umirovljenicima za siječanj, objavljeni detalji",Grada Zagreba,LOC,23,36,Sentiment - POZ
717,69312,HGSS-OVCI PRIHVATILI IZAZOV I PORUČILI: Naša najvrjednija oprema su 1000 volontera,HGSS,ORG,0,4,Sentiment - POZ
718,64629,13. listopada 1893. Luka Kaliterna – tko je legendarni 'otac baluna' i tvorac 'majstora s mora'? – narod.hr,Luka Kaliterna,PER,20,34,Sentiment - POZ
719,53779,"OTKRIVAMO: RASTE PRITISAK NA TODORIĆA, STIGLO MU PISMO IZ VLADE Među bankarima zbog Lex Agrokor nastala uzbuna",Lex Agrokor,MISC,84,95,Sentiment - NEG
720,18803,U VOZILU SANITETA PREMINULA ŽENA: Kad je njezin sin to doznao demolirao je vozilo i napao osoblje - Dnevno.hr,SANITETA,ORG,9,17,Sentiment - NEG
721,115261,Milijuni dolara slijevaju se u blagajnu UFC-a; dvorana u kojoj će se boriti McGregor i Poirier rasprodana u svega nekoliko sekundi,McGregor,PER,76,84,Sentiment - POZ
722,27310,VIDEO Ljutita gomila razbijala prozore autobusa Ukrajinaca evakuiranih iz Wuhana - N1,Wuhana,LOC,74,80,Sentiment - NEUTR
723,36276,"Osim visokoeksplozivnim bombama, ruski avioni Suhoj u Siriji odsad opremljeni raketama zrak-zrak",Siriji,LOC,54,60,Sentiment - NEUTR
724,9817,"Najniži udio pozitivnih u testovima od listopada, Sloveniju nagnao na daljnja popuštanja mjera",Sloveniju,LOC,50,59,Sentiment - POZ
725,81767,"Sunčana nedjelja izmamila je Dalmatince iz kuća: dan je bio idealan za šetnju ili ispijanje omiljenog crnog napitka, a kako je bilo pogledajte u našoj fotogaleriji",Dalmatince,PER,29,39,Sentiment - NEUTR
726,104725,Bradley Cooper sve je raznježio u šetnji s preslatkom kćerkicom Leom,Leom,PER,64,68,Sentiment - POZ
727,1938,Gay-populacija u Srbiji odrekla se Marije Šerifović,Marije Šerifović,PER,35,51,Sentiment - NEG
728,6361,Trifunović objavom da 'Srbiju treba bombardirati jednom godišnje' razljutio direktora srpskog Telegrafa i dobio urnebesnu podršku s Jadrana,Telegrafa,ORG,94,103,Sentiment - NEUTR
729,80961,PUT ZA GRADONAČELNIČKU FOTELJU Zagrebački HDZ danas bira predsjednika između dr. Pava Kostopeča i Mislava Hermana,Pava Kostopeča,PER,81,95,Sentiment - NEUTR
730,23609,Radionice Male filozofije za djecu,Male filozofije,MISC,10,25,Sentiment - NEUTR
731,131679,"Modrić izgubio živce zbog doping kontrole, priredili su mu veliku neugodnost",Modrić,PER,0,6,Sentiment - NEG
732,113593,Mrak-Taritaš i Tomašević napali HDZ i Bandića za ne otpisivanje računa za struju,Mrak-Taritaš,PER,0,12,Sentiment - NEUTR
733,1992,ATP Stuttgart: Švicarac Wawrinka izbacio Čilića,Čilića,PER,41,47,Sentiment - NEG
734,27976,Štete od razornog potresa i u Hrvatskoj Kostajnici i Dvoru - N1,Hrvatskoj Kostajnici,LOC,30,50,Sentiment - NEUTR
735,45536,Bijela kuća najavila diplomatski bojkot Zimskih olimpijskih igara u Kini,Kini,LOC,68,72,Sentiment - NEG
736,51846,FOTO: OVO JE NOVI HIDROAVION! HOĆETE LI LETJETI S NJIM? Za 13 minuta iz Splita stiže na Hvar. Let košta 149 kuna...,Splita,LOC,72,78,Sentiment - NEUTR
737,19543,POČELA OPERACIJA SPAŠAVANJA BRANITELJA MARIUPOLJA: Zelenski hrabri naciju: 'Ukrajini su heroji potrebni živi'. Rusija tvrdi da je pogodila pošiljke savezničkog oružja - Dnevno.hr,Rusija,LOC,111,117,Sentiment - NEG
738,90198,"Bolest koja je ugrozila živote Toni Braxton, Selene i Seala",Selene,PER,45,51,Sentiment - POZ
739,10943,Sokol pozvao na izmjenu izbornog zakona koja će osigurati ravnopravnost hrvatskog naroda u BiH,Sokol,PER,0,5,Sentiment - POZ
740,138907,Satelitska snimka kazališta u Mariupolju dva dana prije bombardiranja,Mariupolju,LOC,30,40,Sentiment - NEUTR
741,131682,Šalata pod krovom: 400 milijuna kn za novo lice kompleksa,Šalata,LOC,0,6,Sentiment - NEUTR
742,38232,Prošle godine u Brazilu je svakih sat vremena bilo sedam ubojstava,Brazilu,LOC,16,23,Sentiment - NEG
743,19169,SLIJEDE LI OTKAZI U HOLDINGU? Tomašević je uzeo direktoricu koja jako dobro zna kako se to radi - Dnevno.hr,Tomašević,PER,30,39,Sentiment - NEG
744,109784,"Čudesna Liverpoolova sezona; evo koje je sve rekorde srušio, a Jürgen Klopp dao je nevjerojatnu izjavu koja će zabrinuti rivale",Liverpoolova,ORG,8,20,Sentiment - POZ
745,15564,Čelnici EU-a na neformalnoj radnoj večeri će razgovarati o budućnosti Unije nakon Brexita,Unije,ORG,70,75,Sentiment - NEUTR
746,109927,Udruga Franak: Europska komisija pokrenula je istražne radnje oko odgovornosti RH na temelju naše prijave,Udruga Franak,ORG,0,13,Sentiment - NEUTR
747,113188,Hrvatska nogometna reprezentacija doznala je vrlo važne vijesti vezane za nastup na Euru; UEFA ima jasno definirane planove...,Hrvatska nogometna reprezentacija,ORG,0,33,Sentiment - NEUTR
