document_id,text,ner_tag_text,ner,ner_type,ner_begin,ner_end,target_order,Sentiment - NEG,Sentiment - NEUTR,Sentiment - POZ,aggregated_sentiment,Ton - NEG,Ton - NEUTR,Ton - POZ,aggregated_tone,Sentiment - COUNT,Ton - COUNT,Sentiment - MAX,Ton - MAX,Ton - SECOND,Sentiment - SECOND
108550,Ostojić podnio kaznenu prijavu protiv Doma za starije u Splitu i ravnatelja Škaričića,Ostojić podnio kaznenu prijavu protiv Doma za starije u Splitu i ravnatelja <strong>Škaričića</strong>,Škaričića,PER,76,85,0,4.0,2.0,0.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,4.0,5.0,1.0,2.0
134352,Što će Hrvatska dobiti iz proračuna Europske unije?,Što će Hrvatska dobiti iz proračuna <strong>Europske unije</strong>?,Europske unije,ORG,36,50,0,0.0,4.0,2.0,Sentiment - NEUTR,0.0,5.0,1.0,Ton - NEUTR,6.0,6.0,4.0,5.0,1.0,2.0
89000,Češka Odien Grupa kupila splitski kompleks Lav,Češka <strong>Odien Grupa</strong> kupila splitski kompleks Lav,Odien Grupa,ORG,6,17,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,6.0,0.0,Ton - NEUTR,6.0,6.0,6.0,6.0,0.0,0.0
56508,"SPORTSKA KREMA HRVATSKE NA ŠALATI Modrić, Čilić, Mandžo..., u humanitarnom turniru parova","SPORTSKA KREMA HRVATSKE NA ŠALATI Modrić, Čilić, <strong>Mandžo</strong>..., u humanitarnom turniru parova",Mandžo,PER,49,55,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
42373,Fuchs odgovorio Divjak: Neka pročita upute kako Bog zapovijeda,Fuchs odgovorio Divjak: Neka pročita upute kako <strong>Bog</strong> zapovijeda,Bog,PER,48,51,0,0.0,5.0,1.0,Sentiment - NEUTR,5.0,1.0,0.0,Ton - NEG,6.0,6.0,5.0,5.0,1.0,1.0
46978,Srpkinja se udala za jednog od najbogatijih Rusa. Sada se nalaze pod sankcijama EU,Srpkinja se udala za jednog od najbogatijih Rusa. Sada se nalaze pod sankcijama <strong>EU</strong>,EU,ORG,80,82,0,3.0,2.0,1.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,3.0,5.0,1.0,2.0
33279,Kosor: Kandidirat ću se za predsjednicu HDZ-a,<strong>Kosor</strong>: Kandidirat ću se za predsjednicu HDZ-a,Kosor,PER,0,5,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,6.0,0.0,Ton - NEUTR,6.0,6.0,6.0,6.0,0.0,0.0
89748,Novi Audi A5 teško se može raspoznati od starog,Novi <strong>Audi A5</strong> teško se može raspoznati od starog,Audi A5,MISC,5,12,0,3.0,2.0,1.0,Sentiment - NEG,2.0,3.0,1.0,Ton - NEUTR,6.0,6.0,3.0,3.0,2.0,2.0
29932,"Objavljeni detalji izlova zaštićenih vrsta u Dalmaciji, Uskok pokrenuo istragu","Objavljeni detalji izlova zaštićenih vrsta u Dalmaciji, <strong>Uskok</strong> pokrenuo istragu",Uskok,ORG,56,61,0,0.0,6.0,0.0,Sentiment - NEUTR,4.0,1.0,1.0,Ton - NEG,6.0,6.0,6.0,4.0,1.0,0.0
60869,UŽIVO: Modri kreću prema Ligi prvaka! Već na startu europskog puta moguć je obračun - dva Dinama,UŽIVO: <strong>Modri</strong> kreću prema Ligi prvaka! Već na startu europskog puta moguć je obračun - dva Dinama,Modri,ORG,7,12,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
125059,Pevec i svoga direktora prevario za plaću,<strong>Pevec</strong> i svoga direktora prevario za plaću,Pevec,ORG,0,5,0,6.0,0.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
79297,"Najstrože zaštićene školjke: Poljaci isčupali rijetke primjerke periski kod Biograda, sve snimili i objavili na društvenim mrežama!","Najstrože zaštićene školjke: Poljaci isčupali rijetke primjerke periski kod <strong>Biograda</strong>, sve snimili i objavili na društvenim mrežama!",Biograda,LOC,76,84,0,0.0,5.0,1.0,Sentiment - NEUTR,5.0,0.0,1.0,Ton - NEG,6.0,6.0,5.0,5.0,1.0,1.0
51012,"SINDIKATI 'Ministar Jovanović je iza sebe ostavio spaljenu zemlju, žalim njegovog nasljednika'","SINDIKATI 'Ministar <strong>Jovanović</strong> je iza sebe ostavio spaljenu zemlju, žalim njegovog nasljednika'",Jovanović,PER,20,29,0,5.0,1.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
3620,Milanović na Glavnom odboru SDP-a protiv ustaša i partizana i micanja Tita,<strong>Milanović</strong> na Glavnom odboru SDP-a protiv ustaša i partizana i micanja Tita,Milanović,PER,0,9,0,3.0,1.0,2.0,Sentiment - NEG,4.0,1.0,1.0,Ton - NEG,6.0,6.0,3.0,4.0,1.0,2.0
3086,"Gvardiol i Leipzig srušili City i ostali u Europi, Mbappe i Messi zabili sva četiri gola PSG-a","Gvardiol i Leipzig srušili <strong>City</strong> i ostali u Europi, Mbappe i Messi zabili sva četiri gola PSG-a",City,ORG,27,31,0,3.0,2.0,1.0,Sentiment - NEG,0.0,2.0,4.0,Ton - POZ,6.0,6.0,3.0,4.0,2.0,2.0
62509,"Duvnjak protiv Alilovića i Sulića, Vori protiv Čupića i Štrleka – narod.hr","Duvnjak protiv <strong>Alilovića</strong> i Sulića, Vori protiv Čupića i Štrleka – narod.hr",Alilovića,PER,15,24,0,1.0,5.0,0.0,Sentiment - NEUTR,1.0,5.0,0.0,Ton - NEUTR,6.0,6.0,5.0,5.0,1.0,1.0
114659,"[FOTO/ VIDEO] Hajduk s minimalnih 1:0 pobijedio Šibenik na Poljudu; gostima dosuđen sumnjivi crveni karton, a VAR im uzeo penal","[FOTO/ VIDEO] Hajduk s minimalnih 1:0 pobijedio Šibenik na <strong>Poljudu</strong>; gostima dosuđen sumnjivi crveni karton, a VAR im uzeo penal",Poljudu,LOC,59,66,0,1.0,5.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
138294,"Vršnjačko nasilje u Istri: Na igralištu škole 30-ak učenika tuklo dječaka, ravnateljica nije zvala policiju","Vršnjačko nasilje u <strong>Istri</strong>: Na igralištu škole 30-ak učenika tuklo dječaka, ravnateljica nije zvala policiju",Istri,LOC,20,25,0,1.0,5.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
70818,"'Nenad Bjelica više nije isti, izgubio je kompas, a jedna mu stvar u ponašanju više ne prolazi. U...","'<strong>Nenad Bjelica</strong> više nije isti, izgubio je kompas, a jedna mu stvar u ponašanju više ne prolazi. U...",Nenad Bjelica,PER,1,14,0,6.0,0.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
105411,Sabor u četvrtak o Prijedlogu zakona o proglašenju Vukovara mjestom posebnog domovinskog pijeteta,Sabor u četvrtak o <strong>Prijedlogu zakona o proglašenju Vukovara mjestom posebnog domovinskog pijeteta</strong>,Prijedlogu zakona o proglašenju Vukovara mjestom posebnog domovinskog pijeteta,MISC,19,97,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,5.0,1.0,Ton - NEUTR,6.0,6.0,5.0,5.0,1.0,1.0
104682,Petarda Reala protiv Leganesa; Luka Modrić dobio pola sata,Petarda Reala protiv <strong>Leganesa</strong>; Luka Modrić dobio pola sata,Leganesa,ORG,21,29,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,4.0,2.0,Ton - NEUTR,6.0,6.0,5.0,4.0,2.0,1.0
97762,Tek sad kreće ono najvažnije; za početak treba pobijediti Crnogorce,Tek sad kreće ono najvažnije; za početak treba pobijediti <strong>Crnogorce</strong>,Crnogorce,PER,58,67,0,2.0,4.0,0.0,Sentiment - NEUTR,0.0,2.0,4.0,Ton - POZ,6.0,6.0,4.0,4.0,2.0,2.0
53273,NOVI TRAILER STAR WARS PRIČE ROGUE ONE ZAGOLICAO MAŠTU OBOŽAVATELJIMA Najava otkrila dio radnje jednog od najiščekivanijih filmova godine,NOVI TRAILER <strong>STAR WARS</strong> PRIČE ROGUE ONE ZAGOLICAO MAŠTU OBOŽAVATELJIMA Najava otkrila dio radnje jednog od najiščekivanijih filmova godine,STAR WARS,MISC,13,22,0,0.0,0.0,6.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
97642,Sabor propisao rok od pet godina za reviziju invalidskih mirovina,<strong>Sabor</strong> propisao rok od pet godina za reviziju invalidskih mirovina,Sabor,ORG,0,5,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,5.0,1.0,Ton - NEUTR,6.0,6.0,5.0,5.0,1.0,1.0
11776,Željko Joksimović: 'Zagreb i ja dišemo zajedno!',Željko Joksimović: '<strong>Zagreb</strong> i ja dišemo zajedno!',Zagreb,LOC,20,26,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
114362,"Austrija 'zaključala' dva grada: Izlazak moguć uz negativan test ili potvrdu o preboljenju korone, sve kontrolira vojska","<strong>Austrija</strong> 'zaključala' dva grada: Izlazak moguć uz negativan test ili potvrdu o preboljenju korone, sve kontrolira vojska",Austrija,LOC,0,8,0,4.0,2.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
131095,Salvini pod istragom zbog otmice?,<strong>Salvini</strong> pod istragom zbog otmice?,Salvini,PER,0,7,0,4.0,2.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
72726,Nogometaši Opatije i Dubrave igraju u subotu pod reflektorima Kantride zahvaljujući nedosljednosti HNS-a - Novi list,Nogometaši Opatije i Dubrave igraju u subotu pod reflektorima Kantride zahvaljujući nedosljednosti <strong>HNS</strong>-a - Novi list,HNS,ORG,99,102,0,6.0,0.0,0.0,Sentiment - NEG,4.0,1.0,1.0,Ton - NEG,6.0,6.0,6.0,4.0,1.0,0.0
22178,O Malenoj i Klepetanu čitat će i Kinezi,O <strong>Malenoj</strong> i Klepetanu čitat će i Kinezi,Malenoj,PER,2,9,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
32626,Vrhovni sud naložio istragu protiv Fredija Fiorentinija i Hajduka zbog utaje poreza,Vrhovni sud naložio istragu protiv Fredija Fiorentinija i <strong>Hajduka</strong> zbog utaje poreza,Hajduka,ORG,58,65,0,6.0,0.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
111249,Roglić u Nu2: Tražili su me 300.000 eura mita da pobjedim na natječaju dok sam bio Mesićev savjetnik. Socijalizam je izopačio ljude,<strong>Roglić</strong> u Nu2: Tražili su me 300.000 eura mita da pobjedim na natječaju dok sam bio Mesićev savjetnik. Socijalizam je izopačio ljude,Roglić,PER,0,6,0,0.0,6.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
36132,"Svjetska banka: Ako ste mladi, izgledi za pronađete posao su podjednako slabi u čitavom svijetu","<strong>Svjetska banka</strong>: Ako ste mladi, izgledi za pronađete posao su podjednako slabi u čitavom svijetu",Svjetska banka,ORG,0,14,0,2.0,4.0,0.0,Sentiment - NEUTR,5.0,1.0,0.0,Ton - NEG,6.0,6.0,4.0,5.0,1.0,2.0
11163,"DETALJI IZGRADNJE Do Pelješkog mosta vodi vas moderno armirano tlo, evo kako se gradilo","DETALJI IZGRADNJE Do <strong>Pelješkog mosta</strong> vodi vas moderno armirano tlo, evo kako se gradilo",Pelješkog mosta,LOC,21,36,0,0.0,1.0,5.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
34199,TechArt uredio Porsche Cayenne S Diesel,TechArt uredio <strong>Porsche Cayenne S Diesel</strong>,Porsche Cayenne S Diesel,MISC,15,39,0,0.0,2.0,4.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,4.0,5.0,1.0,2.0
62546,Troje članova (SDP) Odbora za obrazovanje traže od ministra da odbaci zaključke toga Odbora – narod.hr,Troje članova (SDP) Odbora za obrazovanje traže od ministra da odbaci zaključke toga <strong>Odbora</strong> – narod.hr,Odbora,ORG,85,91,1,5.0,1.0,0.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,5.0,5.0,1.0,1.0
31893,"Policija počela istraživati ""sumnjivog"" supruga Brittany Murphy","Policija počela istraživati ""sumnjivog"" supruga <strong>Brittany Murphy</strong>",Brittany Murphy,PER,48,63,0,1.0,5.0,0.0,Sentiment - NEUTR,4.0,2.0,0.0,Ton - NEG,6.0,6.0,5.0,4.0,2.0,1.0
18494,EPIDEMIOLOG KOLARIĆ OTKRIO GDJE KREĆU PRVA POPUŠTANJA: ‘Novi sojevi se brze šire među tom populacijom i to nas brine’,EPIDEMIOLOG <strong>KOLARIĆ</strong> OTKRIO GDJE KREĆU PRVA POPUŠTANJA: ‘Novi sojevi se brze šire među tom populacijom i to nas brine’,KOLARIĆ,PER,12,19,0,2.0,4.0,0.0,Sentiment - NEUTR,5.0,1.0,0.0,Ton - NEG,6.0,6.0,4.0,5.0,1.0,2.0
53050,Puštanje lampiona u Rijeci,Puštanje lampiona u <strong>Rijeci</strong>,Rijeci,LOC,20,26,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,5.0,1.0,Ton - NEUTR,6.0,6.0,6.0,5.0,1.0,0.0
2845,"Strava u naselju Parag: Žena ubijena u pucnjavi, među petero ranjenih i dijete. Troje uhićenih","Strava u naselju <strong>Parag</strong>: Žena ubijena u pucnjavi, među petero ranjenih i dijete. Troje uhićenih",Parag,LOC,17,22,0,1.0,5.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
78731,"Plenković: Nemam pojma tko je ravnatelj Doma umirovljenika u Splitu, a logiku da ga se proziva jer je iz HDZ-a nećemo prihvatiti","<strong>Plenković</strong>: Nemam pojma tko je ravnatelj Doma umirovljenika u Splitu, a logiku da ga se proziva jer je iz HDZ-a nećemo prihvatiti",Plenković,PER,0,9,0,2.0,4.0,0.0,Sentiment - NEUTR,5.0,1.0,0.0,Ton - NEG,6.0,6.0,4.0,5.0,1.0,2.0
36607,Štefanić za Index: Otišao sam s HTV-a zbog pritisaka koji dolaze sa svakom smjenom garniture,<strong>Štefanić</strong> za Index: Otišao sam s HTV-a zbog pritisaka koji dolaze sa svakom smjenom garniture,Štefanić,PER,0,8,0,1.0,3.0,2.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,3.0,6.0,0.0,2.0
11875,Hrvatski jezik u službenom listu Europske unije,Hrvatski jezik u službenom listu <strong>Europske unije</strong>,Europske unije,ORG,33,47,0,0.0,2.0,4.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,4.0,6.0,0.0,2.0
102572,"Povratak legendarnoga robusnog terenca: Hummer opet u proizvodnji, ali na struju?","Povratak legendarnoga robusnog terenca: <strong>Hummer</strong> opet u proizvodnji, ali na struju?",Hummer,MISC,40,46,0,0.0,0.0,6.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,6.0,5.0,1.0,0.0
84644,Neće svi dočekati Brammertza s crvenim tepihom,Neće svi dočekati <strong>Brammertza</strong> s crvenim tepihom,Brammertza,PER,18,28,0,5.0,1.0,0.0,Sentiment - NEG,4.0,2.0,0.0,Ton - NEG,6.0,6.0,5.0,4.0,2.0,1.0
70076,Milanović u Livnu prozvao Dejana Jovića: 'Profesor politologije je eskort dama gospodina Pupovca',<strong>Milanović</strong> u Livnu prozvao Dejana Jovića: 'Profesor politologije je eskort dama gospodina Pupovca',Milanović,PER,0,9,0,4.0,2.0,0.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
8998,Mladić u Baškoj Vodi uhićen nakon što je oštetio pet motocikala i automobil,Mladić u <strong>Baškoj Vodi</strong> uhićen nakon što je oštetio pet motocikala i automobil,Baškoj Vodi,LOC,9,20,0,0.0,6.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,6.0,6.0,0.0,0.0
67402,Zagrepčani uvjerljivi protiv POŠK-a; Jug bez milosti protiv Primorja,Zagrepčani uvjerljivi protiv POŠK-a; Jug bez milosti protiv <strong>Primorja</strong>,Primorja,ORG,60,68,0,2.0,4.0,0.0,Sentiment - NEUTR,2.0,3.0,1.0,Ton - NEUTR,6.0,6.0,4.0,3.0,2.0,2.0
52613,IVICA KOSTELIĆ KREĆE U VELIKU AVANTURU 'Vrijeme je za nove izazove',<strong>IVICA KOSTELIĆ</strong> KREĆE U VELIKU AVANTURU 'Vrijeme je za nove izazove',IVICA KOSTELIĆ,PER,0,14,0,0.0,1.0,5.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,5.0,6.0,0.0,1.0
60249,Grlić Radman: ‘EU mora poslati snažnu poruku onima koji koče izbornu reformu u BiH‘,Grlić Radman: ‘<strong>EU</strong> mora poslati snažnu poruku onima koji koče izbornu reformu u BiH‘,EU,ORG,15,17,0,1.0,3.0,2.0,Sentiment - NEUTR,4.0,2.0,0.0,Ton - NEG,6.0,6.0,3.0,4.0,2.0,2.0
14958,Ukrajinci 'zavlače' pregovore?,<strong>Ukrajinci</strong> 'zavlače' pregovore?,Ukrajinci,PER,0,9,0,6.0,0.0,0.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,6.0,5.0,1.0,0.0
58383,Obilježena 13. obljetnica otkako su se lipicanci vratili iz Srbije u Lipik,Obilježena 13. obljetnica otkako su se lipicanci vratili iz <strong>Srbije</strong> u Lipik,Srbije,LOC,60,66,0,1.0,5.0,0.0,Sentiment - NEUTR,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
99490,Plenković: Skup u Bratislavi važan da se ponovi potreba smanjivanja nejednakosti u EU-u,<strong>Plenković</strong>: Skup u Bratislavi važan da se ponovi potreba smanjivanja nejednakosti u EU-u,Plenković,PER,0,9,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
113689,Uzbuna u Madridu; vodeća momčad španjolske nogometne lige morala otkazati trening,Uzbuna u <strong>Madridu</strong>; vodeća momčad španjolske nogometne lige morala otkazati trening,Madridu,LOC,9,16,0,2.0,4.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,2.0
128152,Branitelji se povlače iz Savske. Glogoški: S današnjim danom odlučili smo prekinuti prosvjed!,Branitelji se povlače iz Savske. <strong>Glogoški</strong>: S današnjim danom odlučili smo prekinuti prosvjed!,Glogoški,PER,33,41,0,0.0,4.0,2.0,Sentiment - NEUTR,0.0,2.0,4.0,Ton - POZ,6.0,6.0,4.0,4.0,2.0,2.0
85318,"Zgrabljić Rotar protiv ostavki na HRT-u, Luks za njih","Zgrabljić Rotar protiv ostavki na HRT-u, <strong>Luks</strong> za njih",Luks,PER,41,45,0,2.0,3.0,1.0,Sentiment - NEUTR,1.0,4.0,1.0,Ton - NEUTR,6.0,6.0,3.0,4.0,1.0,2.0
1066,Prosinečki: Ma kakva skupina smrti! Ovo je grupa za prolaz,<strong>Prosinečki</strong>: Ma kakva skupina smrti! Ovo je grupa za prolaz,Prosinečki,PER,0,10,0,0.0,4.0,2.0,Sentiment - NEUTR,0.0,1.0,5.0,Ton - POZ,6.0,6.0,4.0,5.0,1.0,2.0
89355,Navijačka tučnjava u Osijeku,Navijačka tučnjava u <strong>Osijeku</strong>,Osijeku,LOC,21,28,0,1.0,5.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
22637,Srbija će Čilića i društvo dočekati u Kraljevu,<strong>Srbija</strong> će Čilića i društvo dočekati u Kraljevu,Srbija,LOC,0,6,0,0.0,4.0,2.0,Sentiment - NEUTR,0.0,4.0,2.0,Ton - NEUTR,6.0,6.0,4.0,4.0,2.0,2.0
33161,Citroën i Peugeot idu na Daciu,<strong>Citroën</strong> i Peugeot idu na Daciu,Citroën,ORG,0,7,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,5.0,1.0,Ton - NEUTR,6.0,6.0,5.0,5.0,1.0,1.0
82113,"Vučić zavapio da će iduća zima biti najteža u zadnjih 70 godina, ali i najavio skok u odijelu u bazen na Tašmajdanu ako Srbija dobije jedan posao...","<strong>Vučić</strong> zavapio da će iduća zima biti najteža u zadnjih 70 godina, ali i najavio skok u odijelu u bazen na Tašmajdanu ako Srbija dobije jedan posao...",Vučić,PER,0,5,0,3.0,2.0,1.0,Sentiment - NEG,5.0,1.0,0.0,Ton - NEG,6.0,6.0,3.0,5.0,1.0,2.0
38338,RAZDOR U ŠIBENIKU U klubu tvrde da nisu dali glas Šukeru?!,RAZDOR U ŠIBENIKU U klubu tvrde da nisu dali glas <strong>Šukeru</strong>?!,Šukeru,PER,50,56,0,4.0,1.0,1.0,Sentiment - NEG,6.0,0.0,0.0,Ton - NEG,6.0,6.0,4.0,6.0,0.0,1.0
4178,Leo Messi pomaže pedijatriji u Travniku!,Leo Messi pomaže pedijatriji u <strong>Travniku</strong>!,Travniku,LOC,31,39,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,0.0,6.0,Ton - POZ,6.0,6.0,5.0,6.0,0.0,1.0
61399,Dragan Vulin kandidat za novog predsjednika HDSSB-a – narod.hr,Dragan Vulin kandidat za novog predsjednika <strong>HDSSB-</strong>a – narod.hr,HDSSB-,ORG,44,50,0,0.0,6.0,0.0,Sentiment - NEUTR,0.0,6.0,0.0,Ton - NEUTR,6.0,6.0,6.0,6.0,0.0,0.0
97440,"Žene u Saudijskoj Arabiji prvi put za volanom: Čudno se osjećam, tako sam sretna","Žene u <strong>Saudijskoj Arabiji</strong> prvi put za volanom: Čudno se osjećam, tako sam sretna",Saudijskoj Arabiji,LOC,7,25,0,2.0,1.0,3.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,3.0,6.0,0.0,2.0
83321,Nakamuru oduševio doček navijača Espanyola,Nakamuru oduševio doček navijača <strong>Espanyola</strong>,Espanyola,ORG,33,42,0,0.0,1.0,5.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,5.0,6.0,0.0,1.0
15636,Najljepši dar za Božić: Djevojčica Ana Rita dobit će lijek Spinrazu,Najljepši dar za <strong>Božić</strong>: Djevojčica Ana Rita dobit će lijek Spinrazu,Božić,MISC,17,22,0,0.0,2.0,4.0,Sentiment - POZ,0.0,0.0,6.0,Ton - POZ,6.0,6.0,4.0,6.0,0.0,2.0
50647,OBJAVLJEN POPIS Ovo su najpoželjniji poslodavci u Hrvatskoj,OBJAVLJEN POPIS Ovo su najpoželjniji poslodavci u <strong>Hrvatskoj</strong>,Hrvatskoj,LOC,50,59,0,0.0,5.0,1.0,Sentiment - NEUTR,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
94622,Ovo su naj potezi košarkaških kvalifikacija za SP koji su zapalili internet,Ovo su naj potezi košarkaških kvalifikacija za <strong>SP</strong> koji su zapalili internet,SP,MISC,47,49,0,0.0,4.0,2.0,Sentiment - NEUTR,0.0,0.0,6.0,Ton - POZ,6.0,6.0,4.0,6.0,0.0,2.0
52268,"NAGODIO SE BIVŠI MUŽ INDIRE IZ COLONIJE Narcis Mujkić priznao da je izvlačio novac iz poznate tvrtke, dobio uvjetnu kaznu","NAGODIO SE BIVŠI MUŽ INDIRE IZ <strong>COLONIJE</strong> Narcis Mujkić priznao da je izvlačio novac iz poznate tvrtke, dobio uvjetnu kaznu",COLONIJE,ORG,31,39,0,1.0,5.0,0.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,5.0,6.0,0.0,1.0
45463,Xavi: Villarreal nije zaslužio izgubiti. Imali smo sreće,Xavi: <strong>Villarreal</strong> nije zaslužio izgubiti. Imali smo sreće,Villarreal,ORG,6,16,0,0.0,2.0,4.0,Sentiment - POZ,1.0,4.0,1.0,Ton - NEUTR,6.0,6.0,4.0,4.0,1.0,2.0
52446,"'PRATNJU BIH VRLO RADO IZBJEGAO DA SAM MOGAO' Reiner odgovorio kritičarima, napali ga i iz Mosta","'PRATNJU BIH VRLO RADO IZBJEGAO DA SAM MOGAO' Reiner odgovorio kritičarima, napali ga i iz <strong>Mosta</strong>",Mosta,ORG,91,96,0,5.0,1.0,0.0,Sentiment - NEG,4.0,1.0,1.0,Ton - NEG,6.0,6.0,5.0,4.0,1.0,1.0
131470,Ukinuta blokada Europskog parlamenta nakon pucnjave u Strasbourgu,Ukinuta blokada Europskog parlamenta nakon pucnjave u <strong>Strasbourgu</strong>,Strasbourgu,LOC,54,65,0,1.0,5.0,0.0,Sentiment - NEUTR,4.0,1.0,1.0,Ton - NEG,6.0,6.0,5.0,4.0,1.0,1.0
25529,Dinamo dobio tvrdi Inter,Dinamo dobio tvrdi <strong>Inter</strong>,Inter,ORG,19,24,0,0.0,2.0,4.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,4.0,5.0,1.0,2.0
58244,"Video: Lazio krenuo pobjedom, veliki preokret Beneventa, golijada u okršaju Atalante i Torina","Video: Lazio krenuo pobjedom, veliki preokret <strong>Beneventa</strong>, golijada u okršaju Atalante i Torina",Beneventa,ORG,46,55,0,0.0,1.0,5.0,Sentiment - POZ,0.0,2.0,4.0,Ton - POZ,6.0,6.0,5.0,4.0,2.0,1.0
54827,NOVI POTRES I MUČNE SCENE NAKON DEBAKLA NA MAKSIMIRU Mario Cvitanović više nije trener Dinama: 'Ovo je najmučniji dan u cijelom mom životu!',NOVI POTRES I MUČNE SCENE NAKON DEBAKLA NA MAKSIMIRU Mario Cvitanović više nije trener <strong>Dinama</strong>: 'Ovo je najmučniji dan u cijelom mom životu!',Dinama,ORG,87,93,0,2.0,3.0,1.0,Sentiment - NEUTR,6.0,0.0,0.0,Ton - NEG,6.0,6.0,3.0,6.0,0.0,2.0
118226,Iz MUP-a objavili: Hrvatski građani mogli bi bez viza u SAD do kraja godine,Iz <strong>MUP</strong>-a objavili: Hrvatski građani mogli bi bez viza u SAD do kraja godine,MUP,ORG,3,6,0,0.0,4.0,2.0,Sentiment - NEUTR,0.0,0.0,6.0,Ton - POZ,6.0,6.0,4.0,6.0,0.0,2.0
27756,EP za smanjenje stakleničkih plinova za 60 posto do 2030. - N1,<strong>EP</strong> za smanjenje stakleničkih plinova za 60 posto do 2030. - N1,EP,ORG,0,2,0,0.0,1.0,5.0,Sentiment - POZ,0.0,1.0,5.0,Ton - POZ,6.0,6.0,5.0,5.0,1.0,1.0
